@relation winequality-white-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2

@attribute volatileacidity numeric
@attribute chlorides numeric
@attribute freesulfurdioxide numeric
@attribute totalsulfurdioxide numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.27451,0.089021,0.076655,0.266821,0.073067,0.741935,7
0.088235,0.106825,0.076655,0.271462,0.136688,0.677419,8
0.098039,0.094955,0.12892,0.280742,0.142472,0.290323,7
0.117647,0.124629,0.170732,0.454756,0.159823,0.483871,6
0.176471,0.103858,0.198606,0.350348,0.17139,0.322581,6
0.127451,0.151335,0.167247,0.37355,0.231155,0.290323,6
0.117647,0.130564,0.045296,0.313225,0.113553,0.403226,5
0.098039,0.154303,0.027875,0.315545,0.136688,0.322581,5
0.147059,0.097923,0.045296,0.271462,0.121265,0.516129,6
0.137255,0.074184,0.094077,0.290023,0.130904,0.483871,7
0.137255,0.065282,0.160279,0.352668,0.127048,0.516129,6
0.073529,0.089021,0.111498,0.294664,0.105842,0.403226,6
0.137255,0.083086,0.1777,0.336427,0.154039,0.419355,6
0.156863,0.086053,0.174216,0.357309,0.155967,0.419355,6
0.147059,0.077151,0.069686,0.199536,0.123193,0.645161,6
0.117647,0.086053,0.125436,0.366589,0.130904,0.33871,6
0.127451,0.094955,0.045296,0.359629,0.107769,0.483871,5
0.166667,0.103858,0.101045,0.408353,0.209948,0.322581,6
0.127451,0.097923,0.135889,0.345708,0.242722,0.112903,6
0.186275,0.083086,0.156794,0.341067,0.211876,0.112903,5
0.186275,0.083086,0.108014,0.341067,0.094274,0.5,6
0.196078,0.106825,0.160279,0.431555,0.159823,0.483871,6
0.186275,0.083086,0.108014,0.341067,0.094274,0.5,6
0.215686,0.083086,0.083624,0.382831,0.138616,0.516129,7
0.147059,0.118694,0.205575,0.464037,0.13476,0.5,7
0.176471,0.05638,0.10453,0.227378,0.12512,0.451613,6
0.098039,0.103858,0.146341,0.387471,0.240794,0.16129,6
0.068627,0.065282,0.052265,0.262181,0.117409,0.370968,6
0.04902,0.05638,0.013937,0.034803,0.105842,0.306452,5
0.196078,0.091988,0.10453,0.322506,0.12512,0.322581,6
0.088235,0.074184,0.083624,0.225058,0.094274,0.290323,6
0.441176,0.059347,0.094077,0.178654,0.113553,0.177419,4
0.078431,0.083086,0.087108,0.220418,0.101986,0.419355,6
0.058824,0.086053,0.090592,0.208817,0.109697,0.419355,6
0.039216,0.118694,0.108014,0.331787,0.155967,0.419355,6
0.205882,0.074184,0.114983,0.341067,0.142472,0.306452,6
0.215686,0.074184,0.118467,0.345708,0.142472,0.306452,6
0.27451,0.047478,0.10453,0.215777,0.0615,0.774194,6
0.098039,0.124629,0.118467,0.343387,0.157895,0.419355,6
0.127451,0.086053,0.146341,0.331787,0.078851,0.741935,7
0.215686,0.142433,0.080139,0.341067,0.175246,0.483871,7
0.333333,0.139466,0.10453,0.359629,0.181029,0.516129,7
0.156863,0.068249,0.114983,0.322506,0.117409,0.435484,7
0.147059,0.080119,0.149826,0.401392,0.184885,0.258065,6
0.343137,0.106825,0.034843,0.24594,0.177174,0.16129,4
0.264706,0.080119,0.041812,0.109049,0.094274,0.403226,4
0.215686,0.071217,0.108014,0.341067,0.074995,0.774194,6
0.196078,0.148368,0.027875,0.238979,0.167534,0.33871,5
0.254902,0.053412,0.083624,0.271462,0.055716,0.677419,7
0.107843,0.103858,0.094077,0.25058,0.128976,0.33871,6
0.098039,0.109792,0.118467,0.345708,0.240794,0.193548,5
0.107843,0.136499,0.059233,0.234339,0.144399,0.306452,5
0.215686,0.136499,0.163763,0.415313,0.198381,0.274194,6
0.215686,0.086053,0.114983,0.343387,0.142472,0.306452,5
0.215686,0.094955,0.118467,0.348028,0.144399,0.306452,5
0.137255,0.160237,0.167247,0.36891,0.165606,0.370968,6
0.176471,0.106825,0.066202,0.24826,0.115481,0.370968,5
0.088235,0.115727,0.073171,0.229698,0.146327,0.403226,4
0.088235,0.130564,0.205575,0.401392,0.157895,0.403226,6
0.186275,0.121662,0.062718,0.150812,0.115481,0.290323,6
0.54902,0.121662,0.052265,0.276102,0.144399,0.419355,4
0.098039,0.109792,0.181185,0.36891,0.206092,0.33871,5
0.22549,0.15727,0.167247,0.422274,0.227299,0.16129,4
0.22549,0.109792,0.038328,0.25522,0.256217,0.241935,5
0.215686,0.089021,0.10453,0.174014,0.128976,0.564516,6
0.156863,0.089021,0.15331,0.229698,0.121265,0.629032,7
0.166667,0.106825,0.174216,0.464037,0.163678,0.193548,6
0.215686,0.089021,0.15331,0.361949,0.213804,0.112903,5
0.22549,0.097923,0.111498,0.320186,0.148255,0.290323,5
0.186275,0.080119,0.087108,0.262181,0.105842,0.516129,6
0.058824,0.05638,0.097561,0.361949,0.074995,0.693548,6
0.039216,0.097923,0.163763,0.352668,0.142472,0.387097,6
0.127451,0.11276,0.080139,0.236659,0.086563,0.435484,6
0.078431,0.10089,0.02439,0.12529,0.157895,0.403226,6
0.205882,0.11276,0.121951,0.294664,0.128976,0.225806,6
0.186275,0.109792,0.1777,0.457077,0.163678,0.193548,6
0.460784,0.074184,0.188153,0.262181,0.067284,0.629032,5
0.156863,0.48368,0.076655,0.229698,0.117409,0.306452,6
0.245098,0.468843,0.062718,0.197216,0.082707,0.548387,6
0.254902,0.109792,0.184669,0.49652,0.17139,0.435484,6
0.303922,0.074184,0.087108,0.157773,0.067284,0.758065,5
0.323529,0.074184,0.027875,0.102088,0.02005,0.887097,7
0.323529,0.115727,0.12892,0.296984,0.136688,0.241935,5
0.176471,0.068249,0.101045,0.241299,0.0615,0.790323,9
0.235294,0.065282,0.146341,0.232019,0.067284,0.725806,6
0.107843,0.091988,0.146341,0.2529,0.123193,0.241935,7
0.186275,0.142433,0.198606,0.524362,0.294775,0.096774,5
0.117647,0.115727,0.15331,0.470998,0.186813,0.322581,7
0.176471,0.091988,0.059233,0.211137,0.13476,0.33871,6
0.176471,0.053412,0.090592,0.180974,0.092346,0.532258,7
0.058824,0.077151,0.139373,0.257541,0.109697,0.419355,7
0.205882,0.077151,0.132404,0.283063,0.167534,0.451613,5
0.107843,0.11276,0.139373,0.303944,0.117409,0.435484,6
0.254902,0.106825,0.205575,0.457077,0.165606,0.16129,6
0.117647,0.166172,0.052265,0.310905,0.127048,0.193548,6
0.284314,0.106825,0.1777,0.542923,0.213804,0.080645,6
0.137255,0.059347,0.101045,0.276102,0.109697,0.532258,8
0.235294,0.121662,0.052265,0.283063,0.163678,0.225806,5
0.352941,0.106825,0.04878,0.37123,0.165606,0.112903,6
0.058824,0.130564,0.069686,0.2529,0.159823,0.225806,6
0.088235,0.089021,0.15331,0.283063,0.113553,0.403226,7
0.176471,0.083086,0.121951,0.352668,0.159823,0.274194,6
0.137255,0.115727,0.174216,0.431555,0.223443,0.354839,6
0.117647,0.142433,0.041812,0.229698,0.109697,0.564516,6
0.068627,0.11276,0.066202,0.206497,0.154039,0.258065,6
0.166667,0.130564,0.013937,0.259861,0.113553,0.548387,5
0.196078,0.094955,0.090592,0.236659,0.105842,0.677419,8
0.107843,0.083086,0.045296,0.234339,0.128976,0.483871,7
0.166667,0.115727,0.167247,0.508121,0.250434,0.193548,6
0.058824,0.077151,0.066202,0.271462,0.119337,0.354839,6
0.401961,0.10089,0.094077,0.324826,0.155967,0.322581,5
0.039216,0.097923,0.142857,0.350348,0.121265,0.274194,6
0.382353,0.682493,0.139373,0.489559,0.225371,0.193548,5
0.137255,0.097923,0.083624,0.222738,0.113553,0.403226,5
0.137255,0.133531,0.139373,0.329466,0.148255,0.33871,6
0.107843,0.145401,0.167247,0.290023,0.24465,0.177419,7
0.215686,0.118694,0.167247,0.313225,0.192597,0.354839,7
0.156863,0.115727,0.167247,0.324826,0.175246,0.403226,7
0.127451,0.080119,0.062718,0.208817,0.055716,0.66129,7
0.215686,0.106825,0.101045,0.211137,0.136688,0.354839,5
0.176471,0.145401,0.12892,0.364269,0.181029,0.225806,4
0.22549,0.103858,0.087108,0.283063,0.078851,0.774194,7
0.333333,0.198813,0.160279,0.464037,0.206092,0.16129,6
0.205882,0.103858,0.094077,0.2529,0.109697,0.467742,4
0.372549,0.127596,0.059233,0.406032,0.163678,0.16129,5
0.196078,0.109792,0.087108,0.308585,0.12512,0.354839,5
0.068627,0.115727,0.066202,0.206497,0.111625,0.193548,5
0.313725,0.151335,0.111498,0.354988,0.182957,0.532258,6
0.22549,0.121662,0.174216,0.489559,0.179102,0.129032,5
0.240196,0.118694,0.1777,0.482599,0.17139,0.209677,5
0.186275,0.118694,0.209059,0.482599,0.169462,0.225806,6
0.176471,0.11276,0.181185,0.422274,0.159823,0.370968,6
0.127451,0.11276,0.097561,0.243619,0.082707,0.451613,7
0.196078,0.148368,0.10453,0.389791,0.256217,0.16129,4
0.04902,0.080119,0.160279,0.243619,0.076923,0.564516,8
0.357843,0.091988,0.020906,0.174014,0.128976,0.451613,5
0.303922,0.136499,0.108014,0.276102,0.107769,0.612903,6
0.098039,0.071217,0.062718,0.146172,0.09813,0.403226,7
0.22549,0.080119,0.027875,0.266821,0.101986,0.306452,6
0.156863,0.109792,0.108014,0.350348,0.177174,0.290323,6
0.264706,0.05638,0.087108,0.180974,0.12512,0.548387,7
0.176471,0.382789,0.135889,0.36891,0.154039,0.209677,5
0.137255,0.109792,0.278746,0.415313,0.161751,0.370968,6
0.186275,0.11276,0.219512,0.49884,0.173318,0.145161,5
0.147059,0.068249,0.202091,0.341067,0.094274,0.5,6
0.215686,0.106825,0.139373,0.37355,0.140544,0.387097,6
0.264706,0.074184,0.055749,0.25058,0.140544,0.33871,5
0.235294,0.133531,0.146341,0.436195,0.263929,0.16129,5
0.22549,0.109792,0.163763,0.470998,0.175246,0.629032,6
0.166667,0.136499,0.184669,0.454756,0.221515,0.16129,7
0.176471,0.118694,0.137631,0.431555,0.248506,0.177419,7
0.176471,0.11276,0.139373,0.320186,0.213804,0.322581,5
0.078431,0.074184,0.090592,0.264501,0.084635,0.548387,6
0.343137,0.121662,0.017422,0.385151,0.154039,0.274194,4
0.156863,0.091988,0.135889,0.473318,0.107769,0.612903,6
0.181373,0.115727,0.181185,0.438515,0.161751,0.354839,5
0.039216,0.151335,0.156794,0.327146,0.155967,0.193548,6
0.127451,0.080119,0.114983,0.285383,0.109697,0.483871,6
0.235294,0.094955,0.156794,0.419954,0.213804,0.322581,6
0.098039,0.086053,0.12892,0.419954,0.082707,0.677419,6
0.176471,0.10089,0.114983,0.385151,0.090418,0.580645,6
0.176471,0.10089,0.080139,0.259861,0.140544,0.354839,6
0.205882,0.071217,0.142857,0.461717,0.188741,0.370968,5
0.186275,0.109792,0.013937,0.243619,0.161751,0.096774,4
0.245098,0.145401,0.087108,0.329466,0.159823,0.258065,5
0.22549,0.142433,0.080139,0.322506,0.161751,0.258065,5
0.166667,0.077151,0.10453,0.273782,0.096202,0.532258,6
0.156863,0.086053,0.125436,0.343387,0.121265,0.306452,6
0.176471,0.139466,0.160279,0.394432,0.24465,0.258065,5
0.519608,0.124629,0.080139,0.352668,0.144399,0.419355,4
0.137255,0.136499,0.167247,0.396752,0.21766,0.290323,5
0.22549,0.068249,0.027875,0.134571,0.101986,0.403226,5
0.117647,0.083086,0.101045,0.257541,0.130904,0.451613,5
0.098039,0.154303,0.080139,0.392111,0.152111,0.322581,6
0.254902,0.148368,0.073171,0.294664,0.165606,0.33871,6
0.098039,0.091988,0.142857,0.322506,0.078851,0.564516,8
0.127451,0.109792,0.094077,0.229698,0.130904,0.451613,6
0.186275,0.103858,0.059233,0.308585,0.096202,0.306452,6
0.117647,0.121662,0.090592,0.392111,0.159823,0.16129,4
0.147059,0.10089,0.076655,0.139211,0.119337,0.225806,6
0.117647,0.103858,0.097561,0.396752,0.13476,0.451613,7
0.068627,0.127596,0.076655,0.419954,0.152111,0.467742,7
0.04902,0.139466,0.101045,0.262181,0.142472,0.403226,6
0.088235,0.163205,0.184669,0.331787,0.155967,0.209677,6
0.215686,0.074184,0.090592,0.204176,0.101986,0.612903,6
0.357843,0.106825,0.229965,0.470998,0.221515,0.322581,6
0.137255,0.080119,0.149826,0.299304,0.130904,0.548387,6
0.147059,0.065282,0.132404,0.208817,0.111625,0.387097,6
0.254902,0.136499,0.229965,0.438515,0.225371,0.241935,6
0.455882,0.065282,0.160279,0.236659,0.067284,0.629032,5
0.215686,0.094955,0.163763,0.264501,0.082707,0.5,6
0.078431,0.142433,0.167247,0.408353,0.206092,0.258065,6
0.235294,0.097923,0.188153,0.392111,0.109697,0.645161,6
0.137255,0.127596,0.045296,0.220418,0.148255,0.112903,5
0.068627,0.133531,0.059233,0.213457,0.144399,0.322581,5
0.205882,0.068249,0.006969,0.106729,0.071139,0.548387,4
0.284314,0.154303,0.073171,0.327146,0.159823,0.258065,6
0.294118,0.086053,0.090592,0.331787,0.067284,0.790323,6
0.166667,0.089021,0.156794,0.308585,0.191633,0.274194,6
0.215686,0.097923,0.108014,0.37123,0.213804,0.209677,6
0.254902,0.130564,0.15331,0.531323,0.204164,0.096774,5
0.137255,0.121662,0.108014,0.180974,0.132832,0.306452,5
0.186275,0.103858,0.062718,0.215777,0.111625,0.467742,5
0.088235,0.139466,0.149826,0.292343,0.101986,0.354839,6
0.098039,0.106825,0.146341,0.382831,0.182957,0.274194,6
0.078431,0.109792,0.132404,0.334107,0.096202,0.548387,7
0.171569,0.106825,0.1777,0.436195,0.184885,0.241935,6
0.147059,0.118694,0.142857,0.306265,0.121265,0.354839,7
0.078431,0.097923,0.108014,0.194896,0.082707,0.5,6
0.186275,0.130564,0.181185,0.447796,0.173318,0.209677,5
0.205882,0.139466,0.188153,0.477958,0.184885,0.129032,5
0.127451,0.086053,0.034843,0.102088,0.105842,0.419355,5
0.529412,0.109792,0.275261,0.49884,0.172354,0.209677,5
0.196078,0.097923,0.226481,0.399072,0.13958,0.354839,6
0.215686,0.103858,0.101045,0.266821,0.148255,0.354839,6
0.088235,0.083086,0.062718,0.206497,0.086563,0.483871,7
0.127451,0.083086,0.055749,0.238979,0.190669,0.258065,6
0.235294,0.133531,0.188153,0.464037,0.173318,0.129032,5
0.235294,0.124629,0.167247,0.394432,0.161751,0.145161,5
0.284314,0.115727,0.195122,0.313225,0.09813,0.322581,5
0.343137,0.109792,0.108014,0.215777,0.090418,0.677419,7
0.303922,0.148368,0.108014,0.399072,0.161751,0.467742,6
0.098039,0.094955,0.132404,0.306265,0.13476,0.241935,6
0.313725,0.148368,0.10453,0.392111,0.161751,0.467742,6
0.107843,0.133531,0.108014,0.208817,0.101986,0.451613,6
0.166667,0.178042,0.139373,0.357309,0.229227,0.290323,5
0.068627,0.074184,0.142857,0.327146,0.09813,0.483871,8
0.088235,0.127596,0.156794,0.327146,0.157895,0.290323,5
0.235294,0.124629,0.038328,0.443155,0.142472,0.403226,4
0.127451,0.074184,0.247387,0.308585,0.142472,0.548387,6
0.362745,0.172107,0.052265,0.211137,0.165606,0.33871,6
0.156863,0.086053,0.181185,0.273782,0.117409,0.580645,7
0.245098,0.091988,0.094077,0.24594,0.080779,0.612903,7
0.176471,0.071217,0.167247,0.345708,0.073067,0.66129,7
0.27451,0.077151,0.121951,0.262181,0.130904,0.645161,5
0.117647,0.050445,0.083624,0.417633,0.074995,0.66129,7
0.078431,0.097923,0.083624,0.387471,0.159823,0.177419,5
0.245098,0.133531,0.080139,0.25058,0.138616,0.209677,5
0.137255,0.139466,0.066202,0.334107,0.113553,0.387097,6
0.264706,0.15727,0.139373,0.412993,0.252362,0.177419,5
0.284314,0.163205,0.073171,0.257541,0.144399,0.225806,5
0.284314,0.154303,0.069686,0.324826,0.157895,0.258065,6
0.284314,0.083086,0.087108,0.271462,0.090418,0.645161,5
0.166667,0.089021,0.121951,0.276102,0.12512,0.532258,8
0.147059,0.189911,0.188153,0.38051,0.21766,0.112903,6
0.176471,0.091988,0.114983,0.354988,0.163678,0.306452,6
0.215686,0.118694,0.191638,0.422274,0.182957,0.209677,6
0.078431,0.097923,0.041812,0.134571,0.136688,0.241935,5
0.245098,0.166172,0.094077,0.25522,0.198381,0.225806,5
0.294118,0.109792,0.02439,0.24826,0.140544,0.225806,5
0.117647,0.130564,0.202091,0.406032,0.263929,0.129032,6
0.27451,0.118694,0.12892,0.406032,0.109697,0.306452,6
0.372549,0.097923,0.076655,0.146172,0.071139,0.741935,6
0.068627,0.086053,0.055749,0.234339,0.08849,0.5,6
0.333333,0.062315,0.101045,0.211137,0.076923,0.774194,7
0.215686,0.086053,0.027875,0.359629,0.078851,0.645161,6
0.186275,0.059347,0.111498,0.283063,0.157895,0.645161,7
0.411765,0.074184,0.15331,0.243619,0.117409,0.193548,4
0.176471,0.068249,0.087108,0.201856,0.048005,0.693548,6
0.245098,0.068249,0.125436,0.283063,0.034509,0.806452,6
0.205882,0.077151,0.073171,0.234339,0.105842,0.467742,5
0.107843,0.133531,0.111498,0.515081,0.179102,0.322581,6
0.235294,0.071217,0.114983,0.361949,0.198381,0.16129,5
0.235294,0.074184,0.038328,0.174014,0.140544,0.387097,5
0.088235,0.124629,0.114983,0.535963,0.177174,0.322581,6
0.352941,0.065282,0.135889,0.366589,0.148255,0.532258,7
0.401961,0.062315,0.111498,0.334107,0.157895,0.645161,7
0.127451,0.103858,0.142857,0.350348,0.150183,0.419355,6
0.460784,0.599407,0.121951,0.473318,0.225371,0.209677,5
0.156863,0.083086,0.121951,0.215777,0.094274,0.483871,7
0.254902,0.127596,0.1777,0.552204,0.21766,0.209677,6
0.098039,0.133531,0.076655,0.359629,0.105842,0.403226,5
0.098039,0.089021,0.327526,0.556845,0.202236,0.241935,6
0.196078,0.148368,0.10453,0.301624,0.194525,0.516129,6
0.254902,0.059347,0.066202,0.197216,0.074995,0.693548,6
0.352941,0.118694,0.146341,0.343387,0.209948,0.16129,5
0.176471,0.094955,0.209059,0.396752,0.182957,0.16129,5
0.401961,0.127596,0.111498,0.542923,0.262001,0.16129,5
0.156863,0.097923,0.160279,0.417633,0.094274,0.548387,6
0.166667,0.109792,0.167247,0.399072,0.103914,0.483871,7
0.098039,0.118694,0.118467,0.273782,0.121265,0.387097,7
0.186275,0.145401,0.04878,0.227378,0.161751,0.370968,5
0.156863,0.115727,0.146341,0.37819,0.140544,0.403226,7
0.137255,0.130564,0.28223,0.436195,0.211876,0.290323,6
0.254902,0.139466,0.038328,0.387471,0.144399,0.274194,5
0.245098,0.139466,0.041812,0.37587,0.144399,0.274194,5
0.098039,0.109792,0.191638,0.352668,0.144399,0.403226,6
0.117647,0.133531,0.264808,0.410673,0.190669,0.322581,6
0.04902,0.133531,0.069686,0.220418,0.101986,0.564516,7
0.196078,0.118694,0.191638,0.447796,0.167534,0.241935,5
0.166667,0.097923,0.080139,0.262181,0.132832,0.403226,6
0.27451,0.72997,0.090592,0.308585,0.167534,0.354839,6
0.186275,0.121662,0.149826,0.440835,0.21766,0.290323,6
0.284314,0.065282,0.111498,0.296984,0.148255,0.580645,6
0.127451,0.065282,0.135889,0.313225,0.117409,0.612903,7
0.098039,0.077151,0.135889,0.303944,0.155967,0.33871,7
0.107843,0.118694,0.114983,0.357309,0.101986,0.370968,6
0.127451,0.115727,0.125436,0.36891,0.142472,0.387097,6
0.245098,0.11276,0.083624,0.364269,0.202236,0.145161,5
0.205882,0.074184,0.121951,0.336427,0.128976,0.451613,5
0.22549,0.145401,0.04878,0.361949,0.242722,0.193548,5
0.107843,0.130564,0.160279,0.303944,0.132832,0.258065,6
0.117647,0.068249,0.066202,0.160093,0.096202,0.387097,6
0.166667,0.10089,0.135889,0.554524,0.221515,0.112903,6
0.117647,0.10089,0.041812,0.218097,0.223443,0.193548,6
0.215686,0.106825,0.149826,0.473318,0.231155,0.193548,5
0.137255,0.059347,0.111498,0.266821,0.148255,0.354839,5
0.441176,0.080119,0.12892,0.227378,0.113553,0.16129,5
0.156863,0.121662,0.135889,0.392111,0.225371,0.274194,5
0.156863,0.118694,0.167247,0.408353,0.248506,0.258065,5
0.068627,0.080119,0.076655,0.238979,0.117409,0.322581,5
0.245098,0.106825,0.146341,0.436195,0.227299,0.177419,5
0.156863,0.109792,0.132404,0.308585,0.248506,0.112903,5
0.264706,0.139466,0.101045,0.352668,0.155967,0.241935,5
0.176471,0.089021,0.247387,0.470998,0.188741,0.241935,6
0.205882,0.083086,0.1777,0.364269,0.182957,0.145161,6
0.22549,0.130564,0.045296,0.185615,0.202236,0.306452,6
0.352941,0.062315,0.135889,0.220418,0.055716,0.741935,7
0.147059,0.071217,0.149826,0.364269,0.225371,0.274194,6
0.127451,0.089021,0.041812,0.2529,0.136688,0.387097,5
0.147059,0.091988,0.083624,0.403712,0.21766,0.177419,6
0.254902,0.091988,0.080139,0.225058,0.117409,0.387097,5
0.196078,0.083086,0.04878,0.257541,0.119337,0.419355,5
0.284314,0.059347,0.216028,0.345708,0.086563,0.645161,7
0.27451,0.086053,0.083624,0.206497,0.082707,0.725806,7
0.04902,0.15727,0.132404,0.271462,0.182957,0.258065,5
0.166667,0.106825,0.181185,0.396752,0.167534,0.193548,5
0.098039,0.094955,0.062718,0.143852,0.105842,0.306452,6
0.215686,0.080119,0.062718,0.238979,0.130904,0.596774,6
0.147059,0.118694,0.066202,0.334107,0.157895,0.258065,6
0.343137,0.071217,0.087108,0.292343,0.067284,0.645161,6
0.264706,0.103858,0.181185,0.389791,0.231155,0.145161,6
0.137255,0.118694,0.188153,0.417633,0.236939,0.16129,6
0.176471,0.127596,0.175958,0.345708,0.202236,0.354839,7
0.039216,0.136499,0.087108,0.273782,0.157895,0.225806,5
0.284314,0.05638,0.027875,0.116009,0.100058,0.387097,5
0.176471,0.068249,0.013937,0.225058,0.113553,0.387097,4
0.117647,0.578635,0.045296,0.204176,0.115481,0.322581,6
0.137255,0.590504,0.041812,0.201856,0.117409,0.322581,6
0.166667,0.127596,0.15331,0.37123,0.105842,0.403226,5
0.186275,0.11276,0.156794,0.426914,0.128976,0.548387,6
0.254902,0.080119,0.15331,0.37819,0.182957,0.354839,5
0.186275,0.10089,0.163763,0.508121,0.198381,0.387097,6
0.382353,0.219585,0.087108,0.401392,0.179102,0.193548,5
0.196078,0.091988,0.080139,0.180974,0.101986,0.370968,6
0.04902,0.210682,0.111498,0.37819,0.128976,0.5,7
0.078431,0.065282,0.087108,0.174014,0.109697,0.306452,5
0.22549,0.127596,0.114983,0.310905,0.169462,0.16129,5
0.27451,0.127596,0.114983,0.573086,0.250434,0.096774,5
0.166667,0.094955,0.160279,0.431555,0.186813,0.241935,5
0.362745,0.124629,0.205575,0.436195,0.117409,0.16129,5
0.176471,0.118694,0.12892,0.331787,0.159823,0.322581,6
0.137255,0.169139,0.191638,0.345708,0.233083,0.16129,6
0.362745,0.124629,0.205575,0.436195,0.117409,0.16129,5
0.107843,0.109792,0.121951,0.292343,0.130904,0.354839,7
0.22549,0.133531,0.094077,0.350348,0.155967,0.258065,5
0.166667,0.080119,0.163763,0.487239,0.240794,0.274194,5
0.22549,0.05638,0.094077,0.308585,0.103914,0.806452,7
0.156863,0.103858,0.163763,0.37819,0.17139,0.451613,6
0.205882,0.160237,0.222997,0.37123,0.196453,0.16129,5
0.068627,0.053412,0.04878,0.12529,0.127048,0.306452,5
0.039216,0.145401,0.069686,0.185615,0.182957,0.193548,6
0.235294,0.139466,0.1777,0.531323,0.28128,0.112903,6
0.088235,0.04451,0.038328,0.190255,0.113553,0.33871,5
0.127451,0.089021,0.066202,0.264501,0.169462,0.241935,5
0.127451,0.094955,0.031359,0.208817,0.167534,0.306452,5
0.22549,0.109792,0.167247,0.38051,0.167534,0.16129,5
0.186275,0.198813,0.167247,0.357309,0.20802,0.096774,6
0.127451,0.11276,0.038328,0.243619,0.13476,0.403226,6
0.147059,0.103858,0.1777,0.410673,0.190669,0.241935,7
0.117647,0.11276,0.135889,0.308585,0.121265,0.33871,6
0.323529,0.062315,0.163763,0.359629,0.107769,0.596774,7
0.401961,0.080119,0.10453,0.24826,0.140544,0.435484,6
0.117647,0.228487,0.121951,0.287703,0.177174,0.193548,5
0.176471,0.222552,0.108014,0.301624,0.269713,0.129032,5
